id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H38,Enhanced Iterated local search for the technician routing and scheduling problem,0,ALL,historical,0.8058076708784815,0.8437964261066125,-9.645607694612941,0.8481716509838376,0.8744279471072577,5.103302911388794e-16,1.3780796784728777
H39,Heuristic Search for Multi-Objective Probabilistic Planning,0,ALL,historical,0.7631606688417284,0.9179475575830885,-9.645607694612945,0.8032825546966433,0.9512709149921001,0.0,1.4036427757509948
H40,A Linear Weight Transfer Rule for Local Search,0,ALL,historical,0.4266526522420273,0.8859189123161709,-6.880909813697689,0.449083196309415,0.918079564966355,0.3971355988796962,2.086569206219856
H41,System Predictor: Grounding Size Estimator for Logic Programs under Answer Set Semantics,0,ALL,historical,0.38802760205809617,0.9093909977818961,-9.645607694612941,0.40842749921469373,0.9424037347223513,5.103302911388794e-16,1.0806649871496374
H42,The challenge of redundancy on multi-agent value factorisation,0,ALL,historical,0.6987607769233075,0.8479461940173062,-9.645607694612945,0.7354969470068092,0.8787283600064478,0.0,1.2913802456106058
H43,Effective and Stable Role-Based Multi-Agent Collaboration by Structural Information Principles,0,ALL,historical,0.446711329083349,0.6986926930254547,-8.248869426418972,0.4701964242767133,0.7240566543284888,0.2006347573984362,1.4569893563802523
H44,smProbLog: Stable Model Semantics in ProbLog for Probabilistic Argumentation,0,ALL,historical,0.8314619189652954,0.8985385886369676,-9.645607694612941,0.875174627923509,0.9311573611230289,5.103302911388794e-16,1.4450655912372317
H45,Regularization of the policy updates for stabilizing Mean Field Games,0,ALL,historical,0.5593130460998812,0.8430844712210809,-9.645607694612941,0.5887179867748811,0.8736901468159469,5.103302911388794e-16,1.1699265068726636
H46,Adaptive Ensemble Learning: Boosting Model Performance through Intelligent Feature Fusion in Deep Neural Networks,0,ALL,historical,0.5707046658629351,0.7575344888311314,-6.707584909874035,0.6007085017463707,0.7850345266191701,0.4220328905352983,2.1636766490306787
H47,Evidentiality-aware Retrieval for Overcoming Abstractiveness in Open-Domain Question Answering,0,ALL,historical,0.8562700916201975,0.9176718714133105,-9.645607694612941,0.9012870484414982,0.9509852208554265,5.103302911388794e-16,1.481817815437541
H48,Addressing Variable Dependency in GNN-based SAT Solving,0,ALL,historical,0.5255153980930038,0.8476559659420241,-8.878083966442187,0.5531434843900723,0.8784275960636176,0.11025110466701814,1.4208846260304975
H49,PaTeCon: A Pattern-Based Temporal Constraint Mining Method for Conflict Detection on Knowledge Graphs,0,ALL,historical,0.7291372051951444,0.8136446115329242,-8.840894919938574,0.7674703647954831,0.8431815605340374,0.11559313294321008,1.5775043726216418
H50,H-TSP: Hierarchically Solving the Large-Scale Travelling Salesman Problem,0,ALL,historical,0.7109850109826121,0.8998781214582556,-8.840894919938574,0.7483638495678011,0.9325455217015306,0.11559313294321008,1.6337103293734907
H51,Pointerformer: Deep Reinforced Multi-Pointer Transformer for the Traveling Salesman Problem,0,ALL,historical,0.41641534939447655,0.8476559659420241,-9.109132511496696,0.43830768451965685,0.8784275960636176,0.0770620886288069,1.246043446038637
H52,Sequential Recommendation with Probabilistic Logical Reasoning,0,ALL,historical,0.5378600747742869,0.740760219701083,-8.840894919938574,0.5661371616408868,0.767651317511148,0.11559313294321008,1.3560136156796532
H53,Detecting Spoilers in Movie Reviews with External Movie Knowledge and User Networks,0,ALL,historical,0.7780475235239226,0.9003851962933114,-9.645607694612943,0.8189520606719187,0.9330710043811544,2.551651455694397e-16,1.4016184520424593
H54,Personalized Federated Learning via Gradient Modulation for Heterogeneous Text Summarization,0,ALL,historical,0.28935600564545483,0.689080507160619,-8.242704846119198,0.30456840993190915,0.714095526628785,0.20152026981051302,1.3187318237748378
H55,LogicRec: Recommendation with Users' Logical Requirements,0,ALL,historical,0.9282308992944203,0.8134840742467814,-9.645607694612945,0.9770310742890509,0.8430151954189304,0.0,1.4560370157663851
H56,A Neuro-Symbolic Approach for Enhanced Human Motion Prediction,0,ALL,historical,0.5281990626696129,0.8620751757133637,-9.645607694612941,0.5559682381084725,0.8933702523835063,5.103302911388794e-16,1.1594707923935843
H57,Data-driven Knowledge Fusion for Deep Multi-instance Learning,0,ALL,historical,0.6418472213244433,0.8238678836527141,-7.966768778855609,0.6755912571502917,0.8537759581586811,0.24115716325977313,1.8263866803966113
H58,Combining Monte Carlo Tree Search and Heuristic Search for Weighted Vertex Coloring,0,ALL,historical,0.846289561065783,0.19106858820939898,-8.220061336362697,0.8907818083153975,0.1980047653384077,0.20477290145245905,1.3829615125541919
H59,Semantic Compression With Large Language Models,0,ALL,historical,0.5971048264463059,0.5414185504971993,-5.820784394221171,0.6284966062748678,0.5610731415651147,0.5494175340081808,2.325199633292438
H60,Adaptive Path-Memory Network for Temporal Knowledge Graph Reasoning,0,ALL,historical,0.39649240830400423,0.7365427372934694,-8.672659243169655,0.4173373283815258,0.7632807319415138,0.13975938152601633,1.2938929020734726
H61,Standpoint Linear Temporal Logic,0,ALL,historical,0.7246820896213213,0.6936623740179122,-9.645607694612941,0.7627810290294761,0.7188437245423839,5.103302911388794e-16,1.1852998028574895
