id,title,year,field,B1_tfidf_dist,B1_bm25_negmax
R260,Face Detection with Effective Feature Extraction,0,ALL,0.8202673609094188,-163.09446766786186
R261,Collaborative Sources Identification in Mixed Signals via Hierarchical Sparse Modeling,0,ALL,0.8890167647355943,-339.4239406688247
R262,Selective Image Super-Resolution,0,ALL,0.8277683012860644,-177.42995804989627
R263,Generalized Tree-Based Wavelet Transform,0,ALL,0.8593608875930346,-290.5088102647864
R264,Learning sparse representations of depth,0,ALL,0.7556379249210373,-338.27245333653315
R265,Sparse motion segmentation using multiple six-point consistencies,0,ALL,0.8850819141591254,-164.5726386458761
R266,Hierarchical Reinforcement Learning with the MAXQ Value Function Decomposition,0,ALL,0.8214071757483609,-370.8046242247786
R267,State Abstraction in MAXQ Hierarchical Reinforcement Learning,0,ALL,0.8840600771789167,-129.95335188370393
R268,Top-down induction of clustering trees,0,ALL,0.8236745246991333,-117.91033385440599
R269,Preference Learning in Terminology Extraction: A ROC-based approach,0,ALL,0.9131223839413346,-129.99906551011992
R270,Using Pseudo-Stochastic Rational Languages in Probabilistic Grammatical Inference,0,ALL,0.8740787134611888,-325.0535901459263
R271,Parametric Learning and Monte Carlo Optimization,0,ALL,0.8039606437049185,-238.211411781575
R272,Density estimation in linear time,0,ALL,0.8703014719054207,-211.3174901570691
R273,A Novel Clustering Algorithm Based on Quantum Random Walk,0,ALL,0.8179457274359287,-180.48355990059326
R274,Transfer Learning Using Feature Selection,0,ALL,0.8794718259393295,-278.6611530013381
R275,Clustering for Improved Learning in Maze Traversal Problem,0,ALL,0.9086280982429134,-164.51099330167486
R276,Randomized Algorithms for Large scale SVMs,0,ALL,0.903789456709468,-128.75386383256455
R277,Variable sigma Gaussian processes: An expectation propagation perspective,0,ALL,0.8833897741788177,-185.4284340223062
R278,Competing with Gaussian linear experts,0,ALL,0.9133768688492001,-82.1297223277971
R279,Online Distributed Sensor Selection,0,ALL,0.8839517849418848,-215.3321676403982
R280,Asymptotic Analysis of Generative Semi-Supervised Learning,0,ALL,0.8689763204929744,-122.89379413317798
R281,Model Selection with the Loss Rank Principle,0,ALL,0.8583310524619507,-167.14732591078302
R282,Extension of Wirtinger's Calculus to Reproducing Kernel Hilbert Spaces and the Complex Kernel LMS,0,ALL,0.8091701701218645,-388.23597016796833
R283,Comparison of Support Vector Machine and Back Propagation Neural Network in Evaluating the Enterprise Financial Distress,0,ALL,0.875448708075867,-144.42616546295986
R284,Efficient L1/Lq Norm Regularization,0,ALL,0.8895697555247938,-237.43386340816957
R285,Algorithms for nonnegative matrix factorization with the beta-divergence,0,ALL,0.8352720296549617,-270.4235920976808
R286,"How I won the ""Chess Ratings - Elo vs the Rest of the World"" Competition",0,ALL,0.8230998207919913,-374.6238105119558
R287,Positive factor networks: A graphical framework for modeling non-negative sequential data,0,ALL,0.7611765087912026,-345.29275237642156
R288,Delay-Optimal Power and Subcarrier Allocation for OFDMA Systems via Stochastic Approximation,0,ALL,0.859125486770447,-341.36422475065984
R289,A Novel method for the design of 2-DOF Parallel mechanisms for machining applications,0,ALL,0.925096009145483,-140.1353205713746
R290,"The Virtual Manufacturing concept: Scope, Socio-Economic Aspects and Future Trends",0,ALL,0.8970641041452657,-159.56302774029885
R291,"Architecture Optimization of a 3-DOF Translational Parallel Mechanism for Machining Applications, the Orthoglide",0,ALL,0.9111921849467465,-153.05232709463294
R292,Design Strategies for the Geometric Synthesis of Orthoglide-type Mechanisms,0,ALL,0.9037704859451516,-222.3282562328372
R293,Development of Architectures for Internet Telerobotics Systems,0,ALL,0.8779275563507325,-261.76910718823416
R294,Wavelet Based Iterative Learning Control with Fuzzy PD Feedback for Position Tracking of A Pneumatic Servo System,0,ALL,0.8720198722317174,-244.65893698776324
R295,Urologic robots and future directions,0,ALL,0.8840395542872617,-267.9211659379997
R296,Robust Global Localization Using Clustered Particle Filtering,0,ALL,0.7696702073651809,-313.66708241512026
R297,Automatic Image Segmentation by Dynamic Region Merging,0,ALL,0.7976148156787565,-313.77075451381893
R298,A Multi-stage Probabilistic Algorithm for Dynamic Path-Planning,0,ALL,0.7315074618628528,-143.1501114297652
R299,Combining a Probabilistic Sampling Technique and Simple Heuristics to solve the Dynamic Path Planning Problem,0,ALL,0.765012865818707,-196.00260571765997
R300,Bayesian Classification and Regression with High Dimensional Features,0,ALL,0.8978903945069642,-275.246875030156
R301,The nested Chinese restaurant process and Bayesian nonparametric inference of topic hierarchies,0,ALL,0.8536836058799957,-231.7984101194655
R302,Component models for large networks,0,ALL,0.9087590335098443,-181.0960858342696
R303,Supervised functional classification: A theoretical remark and some comparisons,0,ALL,0.8711573099836988,-204.24310112203875
R304,An information-theoretic derivation of min-cut based clustering,0,ALL,0.8727019844421252,-194.61299721049147
R305,Reconstruction of Epsilon-Machines in Predictive Frameworks and Decisional States,0,ALL,0.9040263496473118,-238.17707873226226
R306,KNIFE: Kernel Iterative Feature Extraction,0,ALL,0.8568374697388145,-230.87996327480883
R307,Bayesian Agglomerative Clustering with Coalescents,0,ALL,0.8356902501448926,-84.62377122328641
R308,Structured Sparse Principal Component Analysis,0,ALL,0.8619898397885593,-155.13252584827467
R309,Sparse Convolved Multiple Output Gaussian Processes,0,ALL,0.8985367093222425,-229.83350611861437
R310,Sparse Group Restricted Boltzmann Machines,0,ALL,0.7912789051443122,-284.6325195949444
R311,Fast Sparse Decomposition by Iterative Detection-Estimation,0,ALL,0.8840957519131343,-268.61581545252574
R312,Regularizers for Structured Sparsity,0,ALL,0.8488913068581322,-333.73202977132433
R313,Exact block-wise optimization in group lasso and sparse group lasso for linear regression,0,ALL,0.8317334417823601,-272.87791408524373
R314,An Introduction to Conditional Random Fields,0,ALL,0.9157785344237102,-168.74030348417253
R315,Ultra-high Dimensional Multiple Output Learning With Simultaneous Orthogonal Matching Pursuit: A Sure Screening Approach,0,ALL,0.8386164549128441,-313.7165189087113
R316,Hyper-sparse optimal aggregation,0,ALL,0.9109053134840313,-213.18152152804595
R317,Foundations of a Multi-way Spectral Clustering Framework for Hybrid Linear Modeling,0,ALL,0.8423098934539852,-227.81329757506902
R318,A D.C. Programming Approach to the Sparse Generalized Eigenvalue Problem,0,ALL,0.8653272787422219,-296.5285127289415
R319,Matrix Completion from Noisy Entries,0,ALL,0.9240718535484296,-120.99278778589898
R320,Sparse Canonical Correlation Analysis,0,ALL,0.8919475902971665,-176.30853159831966
R321,SpicyMKL,0,ALL,0.8906406485094556,-160.42078102483106
R322,High-dimensional variable selection for Cox's proportional hazards model,0,ALL,0.8631609894137209,-169.3264153805025
R323,Incorporating Side Information in Probabilistic Matrix Factorization with Gaussian Processes,0,ALL,0.9030370044271048,-195.78981191471064
R324,Quantum learning: optimal classification of qubit states,0,ALL,0.8931017043914167,-320.3908051699179
R325,Graph-Valued Regression,0,ALL,0.8795461733208111,-181.86955149472757
R326,NESVM: a Fast Gradient Method for Support Vector Machines,0,ALL,0.8706516945780085,-294.0149143277841
R327,Hierarchical Semi-Markov Conditional Random Fields for Recursive Sequential Data,0,ALL,0.9072782178101813,-142.28489660905277
R328,Model Selection by Loss Rank for Classification and Unsupervised Learning,0,ALL,0.9072423944483704,-112.92341069694714
R329,Using a Kernel Adatron for Object Classification with RCS Data,0,ALL,0.9013748738732396,-175.22157688577792
R330,On the numeric stability of the SFA implementation sfa-tk,0,ALL,0.8995775198553362,-182.68317117792853
