id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
R130,Virtual Sensor Based Fault Detection and Classification on a Plasma Etch Reactor,0,ALL,recent,0.5602407518358652,0.8350938392163442,-20.72326583694641,0.6584570089686411,0.9639732184236195,3.207098136765695e-16,1.2979441819138096
R131,Learning Probabilistic Models of Word Sense Disambiguation,0,ALL,recent,0.6001917989158643,0.4781135291563352,-20.72326583694641,0.7054119062681657,0.5519004162516724,3.207098136765695e-16,1.0058498580158715
R132,Classification of Images Using Support Vector Machines,0,ALL,recent,0.5790449402395808,0.6335537682214183,-20.72326583694641,0.6805577747765894,0.7313296258656671,3.207098136765695e-16,1.1295099205138062
R133,A Recommender System based on the Immune Network,0,ALL,recent,0.2987688829357015,0.0,-13.107113924174262,0.35114629627724664,2.5631257517603564e-16,0.34376182289228135,1.140321594252501
R134,Movie Recommendation Systems Using An Artificial Immune System,0,ALL,recent,0.7814884739611544,0.7297432002255929,-20.72326583694641,0.9184918473383133,0.8423638976960242,3.207098136765695e-16,1.408684596027471
R135,Design and Implementation of Aggregate Functions in the DLV System,0,ALL,recent,0.0,0.8656070349945544,-9.645607694612941,2.609714233344349e-16,0.999195491846584,0.5000000000000001,2.0493563934772676
R136,A Recommender System based on Idiotypic Artificial Immune Networks,0,ALL,recent,0.3385202279710392,0.7359107668603388,-16.79966663828542,0.3978664816059235,0.8494833000668012,0.1770951562256147,1.4406177159022164
R137,Binary Decision Diagrams for Affine Approximation,0,ALL,recent,0.6274876468624548,0.8449199069604868,-20.72326583694641,0.7374930112882455,0.9753157355192531,3.207098136765695e-16,1.3702469974459999
R138,Symmetry Breaking for Maximum Satisfiability,0,ALL,recent,0.6363978885030495,0.6956949514062389,-17.766884078660432,0.7479653145625575,0.8030610092602997,0.13343893268325904,1.5744183907664333
R139,An Analysis of Key Factors for the Success of the Communal Management of Knowledge,0,ALL,recent,0.7439806242087748,0.5383691549591588,-20.72326583694641,0.8744084662564019,0.62145524566795,3.207098136765695e-16,1.1966909695394825
R140,A Pseudo-Boolean Solution to the Maximum Quartet Consistency Problem,0,ALL,recent,0.7474642274480173,0.7220692606116572,-14.635135772725882,0.8785027827834102,0.8335056449820826,0.27479319121406337,2.056589720247553
R141,MOOPPS: An Optimization System for Multi Objective Scheduling,0,ALL,recent,0.7495962103621503,0.5974774449138984,-20.72326583694641,0.8810085253382173,0.6896856717918644,3.207098136765695e-16,1.2565553577040662
R142,Temporal Difference Updating without a Learning Rate,0,ALL,recent,-2.220446049250313e-16,0.6710660420469229,-8.2593249238811,0.0,0.774631139578058,0.5625711117331803,2.0261326909953974
R143,Justifications for Logic Programs under Answer Set Semantics,0,ALL,recent,0.473813236018636,0.0,-8.948732608189376,0.5568778157894285,2.5631257517603564e-16,0.5314540798005153,1.7741374521328312
R144,Emerge-Sort: Converging to Ordered Sequences by Simple Local Operators,0,ALL,recent,0.0,0.6475170840067855,-20.72326583694641,2.609714233344349e-16,0.7474478892576194,3.207098136765695e-16,0.5979583114060966
R145,The Offset Tree for Learning with Partial Labels,0,ALL,recent,0.3632198386517421,0.7317789259206984,-9.645607694612941,0.4268962009153649,0.8447137953458259,0.5000000000000001,2.2672879970089532
R146,Finding Still Lifes with Memetic/Exact Hybrid Algorithms,0,ALL,recent,0.8325798337635333,0.7818440985651518,-20.72326583694641,0.9785400745502301,0.9025054869361947,3.207098136765695e-16,1.5048364491891408
R147,Algorithms for Weighted Boolean Optimization,0,ALL,recent,0.5672952881205315,0.7256791171827343,-17.953851301363045,0.6667482816874508,0.8376726078950579,0.1250000000000002,1.5160367116660076
R148,"Design, development and implementation of a tool for construction of declarative functional descriptions of semantic web services based on WSMO methodology",0,ALL,recent,0.7198546951939401,0.7257094065969016,-20.72326583694641,0.846053001207419,0.8377075718508291,3.207098136765695e-16,1.3470084584465996
R149,Online prediction of ovarian cancer,0,ALL,recent,0.7036900905878418,0.6026524235467919,-20.72326583694641,0.8270545667572051,0.6956593008306142,3.207098136765695e-16,1.2181710940702564
R150,On the Workings of Genetic Algorithms: The Genoclique Fixing Hypothesis,0,ALL,recent,0.6230182854109974,0.8189806377246835,-20.72326583694641,0.7322401224834186,0.9453732791454177,3.207098136765695e-16,1.34209072130307
R151,A Minimum Description Length Approach to Multitask Feature Selection,0,ALL,recent,0.49256434096325963,0.8155916300801969,-20.72326583694641,0.5789161920343455,0.9414612486011812,3.207098136765695e-16,1.2163019525084224
R152,Mining Compressed Repetitive Gapped Sequential Patterns Efficiently,0,ALL,recent,0.6497571113203138,0.7790313541379746,-20.72326583694641,0.7636665534845319,0.8992586538609878,3.207098136765695e-16,1.3303401658764167
R153,Apply Local Clustering Method to Improve the Running Speed of Ant Colony Optimization,0,ALL,recent,0.19352649170324054,0.7835090119713843,-14.379723991105308,0.2274537767299789,0.9044273451265373,0.28632143023077905,1.6213084730621605
R154,Graphical Probabilistic Routing Model for OBS Networks with Realistic Traffic Scenario,0,ALL,recent,0.6585811043419803,0.8024135661873739,-20.72326583694641,0.7740374878251115,0.9262494244123243,3.207098136765695e-16,1.3602295297899496
R155,Manipulation and gender neutrality in stable marriage procedures,0,ALL,recent,0.467260677147912,0.7570599526285715,-17.030713122835255,0.5491765225490326,0.8738964231371064,0.16666666666666688,1.5551250232155784
R156,An Agent Based Classification Model,0,ALL,recent,0.4025722232887373,0.8663039836127076,-17.404548591221726,0.47314748377714927,1.0,0.14979326871634327,1.5530011588125776
R157,Dendritic Cells for Anomaly Detection,0,ALL,recent,0.21922753344701107,0.8177650444371333,-20.72326583694641,0.25766048878818937,0.9439700842963291,3.207098136765695e-16,0.9613044584676156
R158,A new approach to content-based file type detection,0,ALL,recent,0.8076097443765159,0.6512979985730571,-9.645607694612941,0.9491924586947665,0.7518123094124296,0.5000000000000001,2.610803814485757
R159,Exploration Of The Dendritic Cell Algorithm Using The Duration Calculus,0,ALL,recent,0.0,0.8222250640624755,-7.448396854047673,2.609714233344349e-16,0.9491184152629523,0.5991730748653721,2.257227419373792
R160,Information Fusion in the Immune System,0,ALL,recent,0.7805331442806996,0.7793435932078817,-20.72326583694641,0.9173690380426492,0.8996190805423994,3.207098136765695e-16,1.4535904948680398
R161,Belief Propagation for Min-cost Network Flow: Convergence and Correctness,0,ALL,recent,0.7831244031760969,0.5671202758551211,-17.030713122835255,0.9204145726206596,0.6546435045699383,0.16666666666666688,1.6767131284191457
R162,Nurse Rostering with Genetic Algorithms,0,ALL,recent,0.7691844095676308,0.5968038734671501,-20.72326583694641,0.9040307475126251,0.6889081485904365,3.207098136765695e-16,1.2743511168824502
R163,GRASP for the Coalition Structure Formation Problem,0,ALL,recent,0.700205843744222,0.7328782974526497,-20.72326583694641,0.8229594937950182,0.8459828320266531,3.207098136765695e-16,1.335153860657338
R164,PCA 4 DCA: The Application Of Principal Component Analysis To The Dendritic Cell Algorithm,0,ALL,recent,0.0,0.8630540465616905,-0.8471248668211903,2.609714233344349e-16,0.9962485027051775,0.8971273853526944,3.039817265545879
R165,Mirrored Language Structure and Innate Logic of the Human Brain as a Computable Model of the Oracle Turing Machine,0,ALL,recent,0.6343789237944568,0.6383457816405943,-20.72326583694641,0.7455924035258705,0.7368611869687247,3.207098136765695e-16,1.185962872395677
R166,From RESTful Services to RDF: Connecting the Web and the Semantic Web,0,ALL,recent,0.6639096000428908,0.36884544850476175,-15.733444736296006,0.7803001263961659,0.42576907815497134,0.22522003462003035,1.5279054501909857
R167,Counterexample Guided Abstraction Refinement Algorithm for Propositional Circumscription,0,ALL,recent,0.6254111959562965,0.7700740559218818,-20.72326583694641,0.7350525361024278,0.8889189828153364,3.207098136765695e-16,1.2991772151342125
R168,Formalization of Psychological Knowledge in Answer Set Programming and its Application,0,ALL,recent,0.6225707971887622,0.6113304013844825,-20.72326583694641,0.7317141847407675,0.7056765442022782,3.207098136765695e-16,1.1499125831544375
R169,Machine Learning Approaches for Modeling Spammer Behavior,0,ALL,recent,0.6322627226628323,0.8168313778646255,-20.72326583694641,0.743105209470566,0.9428923256917638,3.207098136765695e-16,1.3487980281298648
R170,Gaussian Process Bandits for Tree Search: Theory and Application to Planning in Discounted MDPs,0,ALL,recent,0.7481223663225902,0.695255346335124,-20.72326583694641,0.8792763005138095,0.8025535602823073,3.207098136765695e-16,1.3454638886368944
R171,Hierarchical Semi-Markov Conditional Random Fields for Recursive Sequential Data,0,ALL,recent,0.7869800844623651,0.7752967977996466,-20.72326583694641,0.924946196496597,0.8949477463631901,3.207098136765695e-16,1.4559151542878306
R172,An Embarrassingly Simple Speed-Up of Belief Propagation with Robust Potentials,0,ALL,recent,0.6858309945748722,0.604781487687656,-17.030713122835255,0.8060645782477135,0.698116941775523,0.16666666666666688,1.6200118826852565
R173,Predictive State Temporal Difference Learning,0,ALL,recent,0.4830905716571684,0.6573418017738623,-18.23047765433335,0.5677815686059247,0.7587888480352821,0.1125142223466363,1.3425418891795562
R174,Covered Clause Elimination,0,ALL,recent,0.0,0.5991157932455197,-7.343036510100678,2.609714233344349e-16,0.6915768651404035,0.6039286081465608,2.063083012478725
R175,MUDOS-NG: Multi-document Summaries Using N-gram Graphs (Tech Report),0,ALL,recent,0.30054874928063424,0.6110843757318039,-13.826030460208358,0.3532381924236943,0.7053925496030007,0.3113128825658624,1.625186800036012
R176,Inverse-Category-Frequency based supervised term weighting scheme for text categorization,0,ALL,recent,0.7015414265724673,0.46710929971278436,-20.72326583694641,0.8245292187238715,0.5391979126828208,3.207098136765695e-16,1.0909817051253548
R177,An Image-Based Sensor System for Autonomous Rendez-Vous with Uncooperative Satellites,0,ALL,recent,0.5308592328628989,0.7206935875529272,-20.72326583694641,0.6239245922558299,0.831917665375902,3.207098136765695e-16,1.1646738061053863
R178,A Multi-stage Probabilistic Algorithm for Dynamic Path-Planning,0,ALL,recent,0.40150886265165686,-2.220446049250313e-16,-7.566179675065559,0.471897704530901,0.0,0.5938568419800216,1.862160268574775
R179,Combining a Probabilistic Sampling Technique and Simple Heuristics to solve the Dynamic Path Planning Problem,0,ALL,recent,0.48576228242258823,0.6235221332304033,-13.238534185970801,0.5709216591360456,0.7197498164906939,0.3378300519300455,1.8771123103265053
R180,Learning to Predict Combinatorial Structures,0,ALL,recent,0.27213494809039585,0.6026524235467919,-17.953851301363045,0.3198431448770009,0.6956593008306142,0.1250000000000002,1.1249019565660927
R181,Incremental Parser Generation for Tree Adjoining Grammars,0,ALL,recent,0.6473523716243264,0.6051039395758164,-20.72326583694641,0.7608402369369062,0.6984891574114429,3.207098136765695e-16,1.1674635154786803
R182,Processing Unknown Words in HPSG,0,ALL,recent,0.7641055219230237,0.0,-20.72326583694641,0.89806147598713,2.5631257517603564e-16,3.207098136765695e-16,0.7184491807897051
R183,Computing Declarative Prosodic Morphology,0,ALL,recent,0.41612540555514654,0.6026524235467919,-11.6361837041639,0.4890766853354129,0.6956593008306142,0.41015357289534277,1.9731727211711787
R184,Empirically Evaluating an Adaptable Spoken Dialogue System,0,ALL,recent,0.5678130312701559,0.5997937666077138,-20.72326583694641,0.6673567908053587,0.6923594696014459,3.207098136765695e-16,1.0877730083254447
R185,Temporal Meaning Representations in a Natural Language Front-End,0,ALL,recent,0.5490071692145322,0.7256182133451832,-20.72326583694641,0.645254057936239,0.8376023048158812,3.207098136765695e-16,1.186285090201697
R186,A Real World Implementation of Answer Extraction,0,ALL,recent,0.5723295929306035,0.5914687762119923,-17.791033425709074,0.6726651545258043,0.6827496899476526,0.13234893032272607,1.4152042013855808
R187,Exploiting Syntactic Structure for Natural Language Modeling,0,ALL,recent,0.3996154855150489,0.5630415495513506,-20.72326583694641,0.46967239792452664,0.6499353116250538,3.207098136765695e-16,0.8956861676396651
R188,Structured Language Modeling for Speech Recognition,0,ALL,recent,0.4300988260197074,0.7172928608752747,-20.72326583694641,0.5054997973885887,0.8279921072092747,3.207098136765695e-16,1.0667935236782917
R189,Looking at discourse in a corpus: The role of lexical cohesion,0,ALL,recent,0.10571972170377408,0.8233515855049784,-7.486876206985437,0.1242535312077024,0.9504187918787967,0.5974362748827695,2.3533285456761233
R190,"On the Scalability of the Answer Extraction System ""ExtrAns""",0,ALL,recent,0.6815865709545055,0.6809841367040719,-20.72326583694641,0.8010760613061946,0.7860798860282221,3.207098136765695e-16,1.2697247578675341
R191,Trainable Methods for Surface Natural Language Generation,0,ALL,recent,0.30863918371249244,0.0,-20.72326583694641,0.36274696742765716,2.5631257517603564e-16,3.207098136765695e-16,0.29019757394212675
R192,Aspects of Pattern-Matching in Data-Oriented Parsing,0,ALL,recent,0.261649503753279,0.8041240386687089,-9.645607694612941,0.30751948885358493,0.928223872774205,0.5000000000000001,2.238594689302232
R193,Selectional Restrictions in HPSG,0,ALL,recent,0.5953031188417625,0.0,-20.72326583694641,0.6996661877554562,2.5631257517603564e-16,3.207098136765695e-16,0.559732950204366
R194,Bunsetsu Identification Using Category-Exclusive Rules,0,ALL,recent,0.5429639627728522,0.768219043809114,-17.030713122835255,0.6381514121091921,0.8867776881337259,0.16666666666666688,1.6366099468610018
R195,Japanese Probabilistic Information Retrieval Using Location and Category Information,0,ALL,recent,0.4832927322255378,0.6068138973579462,-20.72326583694641,0.5680191701062506,0.7004630116409927,3.207098136765695e-16,1.0147857453977955
R196,Microplanning with Communicative Intentions: The SPUD System,0,ALL,recent,0.6694094757942283,0.7000781738649762,-16.98836959176884,0.7867641897922285,0.8081206910136468,0.16857787978239747,1.6973526041006939
R197,Part-of-Speech Tagging with Two Sequential Transducers,0,ALL,recent,0.688548020608472,0.8159912597896314,-20.72326583694641,0.8092579283021526,0.9419225528511835,3.207098136765695e-16,1.40094438492267
R198,Combining semantic and syntactic structure for language modeling,0,ALL,recent,0.5609185591775918,0.23182025872883993,-14.491295380413757,0.6592536432610017,0.26759689798734476,0.28128555586659026,1.444694322665153
R199,Part of Speech Tagging in Thai Language Using Support Vector Machine,0,ALL,recent,0.5471663853754675,0.7757223524119192,-17.030713122835255,0.6430905648007317,0.8954389764860137,0.16666666666666688,1.6474902996960636
R200,Computational Phonology,0,ALL,recent,0.5923365876483488,0.5937394423451514,-20.72326583694641,0.6961795915908138,0.6853707862096019,3.207098136765695e-16,1.1052403022403334
R201,An Approach for Resource Sharing in Multilingual NLP,0,ALL,recent,0.2069992342467799,0.6068138973579462,-8.29159392688478,0.24328843661281174,0.7004630116409927,0.5611146214448421,2.157787712215149
R202,A Public Reference Implementation of the RAP Anaphora Resolution Algorithm,0,ALL,recent,0.6771572103813638,0.3590022492385875,-18.18584909860997,0.795870185965857,0.4144067856429069,0.11452857209231174,1.2545430075177906
R203,Unsupervised Topic Adaptation for Lecture Speech Retrieval,0,ALL,recent,0.36645149786800024,0.5991157932455197,-20.72326583694641,0.43069440490993377,0.6915768651404035,3.207098136765695e-16,0.8978170160402706
R204,"An Anthological Review of Research Utilizing MontyLingua, a Python-Based End-to-End Text Processor",0,ALL,recent,0.6659932159547073,0.7233098469969376,-20.72326583694641,0.7827490226905506,0.8349376900941305,3.207098136765695e-16,1.2941493702277458
R205,Framework and Resources for Natural Language Parser Evaluation,0,ALL,recent,0.4895251888633705,0.6151290005181522,-13.107113924174262,0.575344243733662,0.7100613781699446,0.34376182289228135,1.8877290547535888
R206,Methods to integrate a language model with semantic information for a word prediction component,0,ALL,recent,0.5547530472450268,-2.220446049250313e-16,-5.328134828903907,0.652007250469021,0.0,0.6948729961800201,2.258788290825267
R207,A chain dictionary method for Word Sense Disambiguation and applications,0,ALL,recent,0.5406901432100355,0.5937287931405115,-17.332628180428063,0.6354789674086586,0.6853584935215371,0.1530394607304666,1.4392686205703233
R208,Une grammaire formelle du créole martiniquais pour la génération automatique,0,ALL,recent,0.0,0.6302563276271864,-7.566179675065559,2.609714233344349e-16,0.7275232938429506,0.5938568419800216,2.066660740024415
R209,What's in a Message?,0,ALL,recent,0.5105407981698808,0.6026524235467919,-13.662182905906013,0.6000441164228099,0.6956593008306142,0.3187082883545732,1.8333334546891724
R210,Induction of Word and Phrase Alignments for Automatic Document Summarization,0,ALL,recent,0.313876692604377,0.6814736414176699,-17.898832664530254,0.3689026682189615,0.786644935621503,0.12748331534182938,1.243146371426945
R211,A Noisy-Channel Model for Document Compression,0,ALL,recent,0.6146558417670528,-2.220446049250313e-16,-5.328134828903907,0.7224116521134628,0.0,0.6948729961800201,2.3151118121408203
R212,Pattern Based Term Extraction Using ACABIT System,0,ALL,recent,0.8022341904886048,0.7719253165739844,-20.72326583694641,0.942874512128072,0.8910559470762907,3.207098136765695e-16,1.4671443673634912
R213,Multiple Retrieval Models and Regression Models for Prior Art Search,0,ALL,recent,0.250229000189242,0.7505816071322959,-20.72326583694641,0.29409684761756394,0.8664182796461123,3.207098136765695e-16,0.9284121018109418
R214,Standards for Language Resources,0,ALL,recent,0.5217035554384555,0.716239612617751,-20.72326583694641,0.6131638256528553,0.8267763119717516,3.207098136765695e-16,1.1519521100996866
R215,Towards Effective Sentence Simplification for Automatic Processing of Biomedical Text,0,ALL,recent,0.21914826917532937,0.5168676873874831,-16.49423793971901,0.25756732863324067,0.5966354734189421,0.19088095348718606,1.1605646253597113
R216,Approximations to the MMI criterion and their effect on lattice-based MMI,0,ALL,recent,0.5804783711760153,0.760520471675203,-20.72326583694641,0.6822425016442349,0.8778910013822626,3.207098136765695e-16,1.2481068024211992
R217,Why has (reasonably accurate) Automatic Speech Recognition been so hard to achieve?,0,ALL,recent,0.47483127895275734,0.0,-16.06420152828024,0.5580743326497365,2.5631257517603564e-16,0.21029103122714532,0.9721870441876528
R218,Learning Recursive Segments for Discourse Parsing,0,ALL,recent,0.7137929344619567,0.6106493451813007,-20.72326583694641,0.8389285483225015,0.7048903811278091,3.207098136765695e-16,1.2350551435602495
R219,Complete Complementary Results Report of the MARF's NLP Approach to the DEFT 2010 Competition,0,ALL,recent,0.7145431307397937,0.6110843757318039,-20.72326583694641,0.8398102621136266,0.7053925496030007,3.207098136765695e-16,1.2361622493733027
R220,For the sake of simplicity: Unsupervised extraction of lexical simplifications from Wikipedia,0,ALL,recent,0.7630383262137015,-2.220446049250313e-16,-5.328134828903907,0.8968071893390386,0.0,0.6948729961800201,2.454628241921281
R221,Learning Taxonomy for Text Segmentation by Formal Concept Analysis,0,ALL,recent,0.43176190028829664,0.8094633006524176,-20.72326583694641,0.5074544265457851,0.9343871388848405,3.207098136765695e-16,1.1534732523445015
R222,"Image Compression with Iterated Function Systems, Finite Automata and Zerotrees: Grand Unification",0,ALL,recent,0.7882695147080513,0.7906610708538067,-20.72326583694641,0.9264616777964954,0.912683175663754,3.207098136765695e-16,1.4713158827682005
R223,Gradient Vector Flow Models for Boundary Extraction in 2D Images,0,ALL,recent,0.0,0.7888798555754701,-3.254975782544968,2.609714233344349e-16,0.9106270668243275,0.788446882452802,2.6996188595914674
R224,"The Perceptron Algorithm: Image and Signal Decomposition, Compression, and Analysis by Iterative Gaussian Blurring",0,ALL,recent,0.5943832653880774,0.8303803032917513,-18.2880138112582,0.6985850740524309,0.9585322461855186,0.1099172764856255,1.6004870474044235
R225,Enhancement of Noisy Planar Nuclear Medicine Images using Mean Field Annealing,0,ALL,recent,0.5091649094748454,0.7260772085837692,-20.72326583694641,0.5984270195732179,0.8381321364307284,3.207098136765695e-16,1.149247324803158
R226,MI image registration using prior knowledge,0,ALL,recent,0.7470560505609579,0.6110843757318039,-20.72326583694641,0.8780230480777456,0.7053925496030007,3.207098136765695e-16,1.2667324781445979
R227,Variational local structure estimation for image super-resolution,0,ALL,recent,0.14708320056655544,0.0,-14.909786269252779,0.1728684748426917,2.5631257517603564e-16,0.2623965956070318,0.7942862688917331
R228,A Class of LULU Operators on Multi-Dimensional Arrays,0,ALL,recent,0.4508479982814574,0.5833279221706316,-20.72326583694641,0.5298865237402086,0.6733524642678037,3.207098136765695e-16,0.9625911904064107
R229,Wavelet and Curvelet Moments for Image Classification: Application to Aggregate Mixture Grading,0,ALL,recent,0.38588474060600453,0.6202107439916817,-9.096306701559147,0.4535345050738303,0.7159273831400907,0.5247931912140633,2.2475524886062948
R230,Sparse Component Analysis (SCA) in Random-valued and Salt and Pepper Noise Removal,0,ALL,recent,0.5087923695919548,0.6147699803083334,-20.72326583694641,0.5979891694236067,0.7096469506518792,3.207098136765695e-16,1.0461088960603897
R231,Point-Set Registration: Coherent Point Drift,0,ALL,recent,0.43559942804704155,0.632647483183723,-20.72326583694641,0.5119647143846776,0.7302834745667709,3.207098136765695e-16,0.9937985511611597
R232,Learning Object Location Predictors with Boosting and Grammar-Guided Feature Extraction,0,ALL,recent,0.4315896721021736,0.42967386884116554,-9.655591723694707,0.5072520048977293,0.49598510103730165,0.4995493619249899,2.0514630895604995
R233,Kernel Spectral Curvature Clustering (KSCC),0,ALL,recent,0.7981919043873791,0.7722979610196927,-20.72326583694641,0.9381235695968719,0.891486101447917,3.207098136765695e-16,1.463687736835832
R234,Motion Segmentation by SCC on the Hopkins 155 Database,0,ALL,recent,0.5105810556406498,0.8045507928313603,-20.72326583694641,0.6000914314631819,0.9287164875730795,3.207098136765695e-16,1.22304633522901
R235,An Iterative Shrinkage Approach to Total-Variation Image Restoration,0,ALL,recent,0.670478582041954,0.4747983791461743,-9.645607694612941,0.7880207219167489,0.5480736417327144,0.5000000000000001,2.318875490919571
R236,An Optimal Method For Wake Detection In SAR Images Using Radon Transformation Combined With Wavelet Filters,0,ALL,recent,0.6471996547387784,0.0,-5.753802534995198,0.7606607471312334,2.5631257517603564e-16,0.6756601038600903,2.297678857355213
R237,Boosting k-NN for categorization of natural scenes,0,ALL,recent,0.40327597565713935,0.8153552271731346,-12.689528107761907,0.4739746115396944,0.9411883618183265,0.3626099318990282,2.0386552084339873
R238,Gradient Based Seeded Region Grow method for CT Angiographic Image Segmentation,0,ALL,recent,0.23276627703702313,0.7803600406998061,-16.66451246079939,0.27357272041407515,0.9007923955809446,0.18319546080937574,1.3974807448194553
R239,Nonlinear Filter Based Image Denoising Using AMF Approach,0,ALL,recent,0.48260405750637947,0.6944033122368147,-17.953851301363052,0.5672097632677738,0.8015700324278513,0.12499999999999988,1.4075238365565
R240,Pattern recognition using inverse resonance filtration,0,ALL,recent,0.8135319380095521,0.7531405068514639,-20.72326583694641,0.9561528768602852,0.869372092358016,3.207098136765695e-16,1.4604199753746419
R241,Land-cover Classification and Mapping for Eastern Himalayan State Sikkim,0,ALL,recent,0.710252336227845,0.5162175275511909,-20.72326583694641,0.8347672449621993,0.5958849749235052,3.207098136765695e-16,1.1445217759085646
R242,Recognition of Handwritten Roman Script Using Tesseract Open source OCR Engine,0,ALL,recent,0.4481098862639319,0.0,-14.491295380413757,0.52666839110103,2.5631257517603564e-16,0.28128555586659026,1.1245486025473
R243,Development of a Multi-User Recognition Engine for Handwritten Bangla Basic Characters and Digits,0,ALL,recent,0.2624492154845376,0.0,-14.491295380413757,0.30845939869212513,2.5631257517603564e-16,0.28128555586659026,0.949981408620176
R244,Regularized Richardson-Lucy Algorithm for Sparse Reconstruction of Poissonian Images,0,ALL,recent,0.7769143013974359,0.612456431900815,-20.72326583694641,0.9131157729007743,0.7069763541277003,3.207098136765695e-16,1.2960737016227806
R245,A New Approach to Lung Image Segmentation using Fuzzy Possibilistic C-Means Algorithm,0,ALL,recent,0.44770866033622725,0.7941915982333233,-20.72326583694641,0.5261968259329994,0.9167585665730668,3.207098136765695e-16,1.1543643140048538
R246,Color Image Compression Based On Wavelet Packet Best Tree,0,ALL,recent,0.7878151151647459,0.7682606965213328,-20.72326583694641,0.9259276171035145,0.8868257690764513,3.207098136765695e-16,1.4502027089439737
R247,Deblured Gaussian Blurred Images,0,ALL,recent,0.6062247845277229,0.6842064988036993,-15.184436765779676,0.7125025394434887,0.7897995527509692,0.2500000000000002,1.8268416737555668
R248,Penalized K-Nearest-Neighbor-Graph Based Metrics for Clustering,0,ALL,recent,0.08220961173204999,0.7851133561188628,-8.49432210235681,0.09662184493394024,0.9062792864517842,0.5519643040732805,2.1822316652917806
R249,Solving Inverse Problems with Piecewise Linear Estimators: From Gaussian Mixture Models to Structured Sparsity,0,ALL,recent,0.6388679443004947,0.7012934565944011,-17.030713122835255,0.7508683978299596,0.8095235273764174,0.16666666666666688,1.6649802068317687
R250,Survey of Nearest Neighbor Techniques,0,ALL,recent,0.7273231763772912,0.7038881373114328,-20.723265836946418,0.8548307878382791,0.8125186431396063,0.0,1.3338795447823086
R251,A Parallel Framework for Multilayer Perceptron for Human Face Recognition,0,ALL,recent,0.20159293160070502,0.7080457420076516,-13.755600962269682,0.2369343506984107,0.8173178877175666,0.3144917808958952,1.62963124297252
R252,Image Pixel Fusion for Human Face Recognition,0,ALL,recent,0.6895060845405008,0.4950920713811334,-8.2593249238811,0.810383951193235,0.5714992436217065,0.5625711117331803,2.511934335184904
R253,Registration of Brain Images using Fast Walsh Hadamard Transform,0,ALL,recent,0.5991003901493251,0.767071208289969,-20.72326583694641,0.704129161752308,0.8854527080564577,3.207098136765695e-16,1.2716654958470137
R254,Multi-environment model estimation for motility analysis of Caenorhabditis Elegans,0,ALL,recent,0.43248662375324975,0.8459858636462313,-14.211488314336389,0.508306201864697,0.9765462004667871,0.2939148978485422,1.9226691664865427
R255,Video Event Recognition for Surveillance Applications (VERSA),0,ALL,recent,0.7383558628615405,0.7263679503424683,-20.72326583694641,0.8677976234701075,0.8384677481377029,3.207098136765695e-16,1.365012297286249
R256,Ear Identification by Fusion of Segmented Slice Regions using Invariant Features: An Experimental Manifold with Dual Fusion Approach,0,ALL,recent,0.7427988187635309,0.5383691549591588,-15.328736418275057,0.8730194775473369,0.62145524566795,0.2434869062286761,1.8042970441439197
R257,Optimally Training a Cascade Classifier,0,ALL,recent,0.0,0.6838742650967583,-6.554579992680915,2.609714233344349e-16,0.789416045675825,0.6395162976784602,2.230323580736811
R258,Evolutionary Computational Method of Facial Expression Analysis for Content-based Video Retrieval using 2-Dimensional Cellular Automata,0,ALL,recent,0.22565416659872883,0.7921441453820555,-15.184436765779676,0.2652137801704245,0.914395131924262,0.2500000000000002,1.5686871296757499
R259,Modeling Instantaneous Changes In Natural Scenes,0,ALL,recent,0.6463345044628019,0.8016494255037421,-7.961967240111793,0.7596439266640306,0.9253673544945049,0.5759926165290788,2.7879905662495252
R260,Face Detection with Effective Feature Extraction,0,ALL,recent,0.44897563331278034,0.38338810166938586,1.4320504477205294,0.5276859129618374,0.44255608761091025,1.0,3.276193600458198
R261,Collaborative Sources Identification in Mixed Signals via Hierarchical Sparse Modeling,0,ALL,recent,0.7406540625472126,0.5561612896780531,-20.72326583694641,0.8704987223924573,0.6419932266255078,3.207098136765695e-16,1.209993559214373
R262,Selective Image Super-Resolution,0,ALL,recent,0.65958007842459,0.7774913422862311,-13.724823404135643,0.7752115928582011,0.897480973184372,0.31588095348718603,2.1278564365520234
R263,Generalized Tree-Based Wavelet Transform,0,ALL,recent,0.1830009262996446,0.7459553226938747,-8.547005708505354,0.21508296598362664,0.861078024347818,0.5495863824281264,2.2348947483354715
R264,Learning sparse representations of depth,0,ALL,recent,0.5016760902869296,0.7280206703723658,-20.72326583694641,0.589625329465843,0.8403755311574753,3.207098136765695e-16,1.1440006884986555
R265,Sparse motion segmentation using multiple six-point consistencies,0,ALL,recent,0.6902782695371754,0.6621088651519573,-20.72326583694641,0.8112915085631955,0.7642916085769286,3.207098136765695e-16,1.2604664937121002
R266,Hierarchical Reinforcement Learning with the MAXQ Value Function Decomposition,0,ALL,recent,0.4403398882440952,0.6188735069099195,-20.72326583694641,0.5175362284743941,0.7143837713051485,3.207098136765695e-16,0.9855359998236349
R267,State Abstraction in MAXQ Hierarchical Reinforcement Learning,0,ALL,recent,0.6519923337532716,0.0,-20.72326583694641,0.7662936345613048,2.5631257517603564e-16,3.207098136765695e-16,0.6130349076490449
