id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H109,A FP-Tree Based Approach for Mining All Strongly Correlated Pairs without Candidate Generation,0,ALL,historical,0.5870109889135096,0.8448768984968347,0.6237023751105443,0.30752827444714587,0.7612973045054682,0.333589129920239,1.1855817744246977
H110,ANTIDS: Self-Organized Ant-based Clustering Model for Intrusion Detection System,0,ALL,historical,0.6525760505518278,0.5176551133734342,0.5028247685366276,0.4356862853731081,0.1402573286023083,0.11340058232539785,0.6156338177893056
H111,Self-Organized Stigmergic Document Maps: Environment as a Mechanism for Context Learning,0,ALL,historical,0.4844242020761728,0.8204092936305002,0.6556659121686668,0.10700503509011806,0.7148598072866751,0.39181335358170044,0.9589995161303883
H112,Map Segmentation by Colour Cube Genetic K-Mean Clustering,0,ALL,historical,0.4434301402651959,0.5898824998365265,0.5385426396223691,0.026875202368351492,0.27733895454500385,0.17846363561095374,0.36667642937718914
H113,Image Colour Segmentation by Genetic Algorithms,0,ALL,historical,0.44042156347314737,0.6888812227353877,0.5502219514432639,0.020994429777700708,0.4652303703331257,0.1997384670676596,0.5561332635845073
H114,A Suffix Tree Approach to Email Filtering,0,ALL,historical,0.4296809076804205,0.6224991880222126,0.4615370590161592,0.0,0.3392427401906949,0.03819160813653158,0.35260980303848094
H115,Componentwise Least Squares Support Vector Machines,0,ALL,historical,0.5773371709285725,0.44375447054421435,0.581199329081895,0.288619159744434,0.0,0.25616631986747596,0.37827737169805054
H116,A Unified Subspace Outlier Ensemble Framework for Outlier Detection in High Dimensional Spaces,0,ALL,historical,0.5939456168769026,0.5810179449552328,0.5463440966464621,0.3210831786002537,0.2605147600684816,0.19267463415689343,0.649034060623648
H117,A Fast Greedy Algorithm for Outlier Mining,0,ALL,historical,0.4296809076804205,0.5338933242892879,0.4570863991797617,0.0,0.17107611443617077,0.03008436351950812,0.1816056416679986
H118,K-ANMI: A Mutual Information Based Clustering Algorithm for Categorical Data,0,ALL,historical,0.5702706538810649,0.44375466984492556,0.4709582837946488,0.27480645605205006,3.7825632190729214e-07,0.055353147476505465,0.2941804359251489
H119,Probabilistic Automata for Computing with Words,0,ALL,historical,0.6413182120023393,0.4527110943475663,0.5091766298826529,0.4136809343557172,0.016998933701525033,0.1249710225743936,0.47441972595827997
H120,An application-oriented terminology evaluation: the case of back-of-the book indexes,0,ALL,historical,0.4529780055595738,0.7609140837260636,0.48453709611586965,0.04553812121782252,0.6019428029635348,0.0800880760361988,0.6755117507940268
H121,Universal Algorithmic Intelligence: A mathematical top->down approach,0,ALL,historical,0.6462899853450688,0.7567534065100452,0.9129996540505159,0.4233991069076446,0.5940461805641353,0.8605680259987234,1.318644096571333
H122,Multimodal Meaning Representation for Generic Dialogue Systems Architectures,0,ALL,historical,0.6832014160811675,0.7292136678977982,0.6870333792015385,0.4955487461418002,0.5417780267256637,0.44895178644332073,1.1944598981226262
H123,Improving ecological niche models by data mining large environmental datasets for surrogate models,0,ALL,historical,0.7126934693858227,0.8529112081698808,0.7200200225324102,0.5531959563358059,0.7765457620122487,0.509039682712281,1.507905607297353
H124,Introduction to Arabic Speech Recognition Using CMUSphinx System,0,ALL,historical,0.4296809076804205,0.5795196157714367,0.4799861661226121,0.0,0.2576710547820233,0.07179818104387511,0.28280041814737955
H125,Arabic Speech Recognition System using CMU-Sphinx4,0,ALL,historical,0.6778596264967626,0.5845331919634992,0.586770371951166,0.48510731421424663,0.2671864091351355,0.266314434747822,0.8455037755111199
H126,Clustering with Lattices in the Analysis of Graph Patterns,0,ALL,historical,0.6623213096111519,0.6786616885045669,0.6067816513032794,0.4547350437482741,0.4458345367395372,0.3027666334713471,1.0065379022027827
H127,Multi-Dimensional Recurrent Neural Networks,0,ALL,historical,0.5194934092088915,0.5146521137075774,0.503752674566465,0.1755537364651372,0.13455788276798647,0.11509083982474246,0.3503934131717835
H128,Condition Monitoring of HV Bushings in the Presence of Missing Data Using Evolutionary Computing,0,ALL,historical,0.7324751214866226,0.44375447054421435,0.5676351404405253,0.5918625437334187,0.0,0.23145802954887776,0.672872854075526
H129,On complexity of optimized crossover for binary representations,0,ALL,historical,0.762698448466362,0.5889989450484684,0.491781396439908,0.6509391521053486,0.2756620403869877,0.09328416761926159,0.9592506511590778
